iter	Logloss
259	0.3487229971
260	0.3485185625
261	0.3483241654
262	0.3481108248
263	0.3480011486
264	0.3477660084
265	0.3475779474
266	0.3472150874
267	0.3469127167
268	0.3466842947
269	0.3465409837
270	0.3462623987
271	0.3460590432
272	0.3459341515
273	0.3457693375
274	0.3455889008
275	0.3453280894
276	0.3451899189
277	0.3450222607
278	0.344793196
279	0.3445388305
280	0.3442931167
281	0.3441125121
282	0.3438755791
283	0.3434568841
284	0.3433656443
285	0.3429900684
286	0.3427362728
287	0.3426110813
288	0.3424309005
289	0.34236345
290	0.342212943
291	0.34190556
292	0.3416339443
293	0.3413490633
294	0.3411678189
295	0.3411140403
296	0.3409648711
297	0.3406125679
298	0.3404841042
299	0.3402012017
300	0.3400503409
301	0.3398611656
302	0.3395604326
303	0.3393582399
304	0.3390671719
305	0.3387595201
306	0.3384169809
307	0.3383309533
308	0.3382159101
309	0.3379872243
310	0.3378303376
311	0.3374375138
312	0.3372718058
313	0.3371015994
314	0.3367964976
315	0.336473833
316	0.3361656612
317	0.3357433941
318	0.3353496451
319	0.3350874284
320	0.3347911738
321	0.3344127747
322	0.3340841392
323	0.3338287937
324	0.3337187917
325	0.3335475671
326	0.3333997155
327	0.3331935796
328	0.3328932474
329	0.3327145525
330	0.3324894823
331	0.3323205802
332	0.3320258453
333	0.331776777
334	0.3315741951
335	0.3313669483
336	0.3311548389
337	0.3310536796
338	0.3307642943
339	0.3305552532
340	0.3304992606
341	0.3303800786
342	0.3302873267
343	0.3300496316
344	0.3297711214
345	0.3294950722
346	0.3292986122
347	0.3291527138
348	0.3288082733
349	0.3284880046
350	0.3282819634
351	0.3281143734
352	0.3278912762
353	0.3276346271
354	0.3274642807
355	0.3272524689
356	0.3269954059
357	0.3267644447
358	0.326498316
359	0.3263228219
360	0.3260920096
361	0.3257628621
362	0.3254557914
363	0.3252776843
364	0.3251364882
365	0.3248612328
366	0.3245287048
367	0.3241066243
368	0.3239562275
369	0.3238457401
370	0.3236884035
371	0.3235302144
372	0.3232836917
373	0.3231550197
374	0.3228562646
375	0.3224787619
376	0.3221631372
377	0.3218856401
378	0.3216155944
379	0.3213133034
380	0.3209436386
381	0.3207203662
382	0.3205645218
383	0.3202695534
384	0.3199686637
385	0.3197780676
386	0.3196692369
387	0.3193143781
388	0.318957791
389	0.3187274891
390	0.3185787195
391	0.3184683004
392	0.3182167948
393	0.3179788051
394	0.3177500187
395	0.3175406943
396	0.3173008314
397	0.317027691
398	0.316776233
399	0.3166836222
400	0.3163706386
401	0.3161934163
402	0.3159086746
403	0.3156027333
404	0.3154871004
405	0.3152844894
406	0.3151090393
407	0.3149465701
408	0.3145436843
409	0.3144143045
410	0.3142280688
411	0.3140502849
412	0.3139853147
413	0.3137500558
414	0.3135716625
415	0.3133604633
416	0.3130640875
417	0.3126958123
418	0.3125738399
419	0.3122385456
420	0.3120629306
421	0.3118540443
422	0.3115907189
423	0.3114202787
424	0.3111159463
425	0.3108834439
426	0.3107615872
427	0.310441902
428	0.3100432217
429	0.3098714513
430	0.3096350412
431	0.3094291564
432	0.3091989703
433	0.3089450564
434	0.3087508374
435	0.3085056109
436	0.3082333797
437	0.3079873355
438	0.3077242045
439	0.3074037721
440	0.3073395652
441	0.3071987982
442	0.3069748711
443	0.3066807023
444	0.306540932
445	0.3062373446
446	0.3060253915
447	0.3059101235
448	0.3057604134
449	0.3056396252
450	0.3054498733
451	0.3053108773
452	0.3052291532
453	0.3050094245
454	0.3048566546
455	0.3046539791
456	0.3044135034
457	0.3040785585
458	0.3038936224
459	0.3037026812
460	0.3035142448
461	0.3032229381
462	0.3030360782
463	0.3028816041
464	0.3027275401
465	0.3025068277
466	0.3022709753
467	0.3020172515
468	0.3019030416
469	0.3015929363
470	0.3014755053
471	0.3012316991
472	0.3010175787
473	0.300837858
474	0.3006229364
475	0.3005312877
476	0.3003673965
477	0.3000231892
478	0.299587525
479	0.2993538806
480	0.2991637699
481	0.2989412587
482	0.2986409685
483	0.298538295
484	0.2983484806
485	0.2980917521
486	0.2979904785
487	0.2977520302
488	0.2976321874
489	0.2974464438
490	0.2973437839
491	0.2972534517
492	0.2971366273
493	0.2968791344
494	0.2967658316
495	0.2966316605
496	0.2964639769
497	0.2962881354
498	0.2959765016
499	0.2958148971
500	0.2955182302
501	0.2954231271
502	0.2952596513
503	0.2950712431
504	0.2947786295
505	0.2945409538
506	0.2944110655
507	0.2942742203
508	0.2940959566
509	0.2939160544
510	0.2937102352
511	0.2935684829
512	0.2933471656
513	0.2931833789
514	0.2930082241
515	0.2927805125
516	0.2926492263
517	0.2924221806
518	0.2922111965
519	0.2919598577
520	0.2918663948
521	0.2916219069
522	0.2912950889
523	0.2908862712
524	0.2906361739
525	0.2904608058
526	0.2902480412
527	0.2899354791
528	0.2897013319
529	0.2895538552
530	0.2891071682
531	0.2888611647
532	0.2886477965
533	0.2885107846
534	0.2883989116
535	0.2883139377
536	0.2882091417
537	0.2880569418
538	0.2878614714
539	0.2876272964
540	0.2874169594
541	0.2873400371
542	0.2872580332
543	0.2869471378
544	0.2867683476
545	0.2865747729
546	0.2862880199
547	0.2860380959
548	0.2856737235
549	0.2854937541
550	0.2853654483
551	0.2852175797
552	0.2850036794
553	0.2848520624
554	0.284673422
555	0.2844343192
556	0.2844074901
557	0.2843002772
558	0.2839868589
559	0.2839616188
560	0.2837235672
561	0.2836578479
562	0.2833882565
563	0.2832901836
564	0.2831171907
565	0.2830434685
566	0.2828449077
567	0.2827870764
568	0.2824863799
569	0.282397821
570	0.282139835
571	0.2818550427
572	0.2817063538
573	0.2816278925
574	0.2813345392
575	0.2813166583
576	0.2811074744
577	0.2807503753
578	0.2803592036
579	0.2802671975
580	0.2799984683
581	0.2799218183
582	0.2798622266
583	0.2795842847
584	0.2792992199
585	0.2792256894
586	0.2790260449
587	0.27890764
588	0.2788460215
589	0.2787249104
590	0.2785656102
591	0.278383211
592	0.2780790881
593	0.277929885
594	0.277754215
595	0.2775572554
596	0.2774497083
597	0.2771214886
598	0.2768611978
599	0.2767717888
600	0.2765866748
601	0.2763472551
602	0.276317668
603	0.2762871744
604	0.2761620313
605	0.2759428619
606	0.2758162437
607	0.2755841782
608	0.2752517375
609	0.2749824393
610	0.2747137548
611	0.2743864534
612	0.2743663513
613	0.2742763794
614	0.2739449687
615	0.2738389008
616	0.2736309353
617	0.2734339033
618	0.2734000627
619	0.2731468753
620	0.2730121012
621	0.2729600222
622	0.2729291632
623	0.2726692183
624	0.2723539063
625	0.2722748737
626	0.272221563
627	0.2721784026
628	0.2720668544
629	0.2720404497
630	0.2718032191
631	0.2716107796
632	0.271340225
633	0.2713142888
634	0.2712728888
635	0.2711313154
636	0.2710854254
637	0.2709924812
638	0.2708085438
639	0.270679861
640	0.270543125
641	0.2705005337
642	0.2703411912
643	0.2702700652
644	0.2701639459
645	0.2701031302
646	0.2697899341
647	0.2695300255
648	0.2694526184
649	0.2694260664
650	0.2692205412
651	0.2691729308
652	0.2688922613
653	0.2688750488
654	0.268751523
655	0.2687332153
656	0.2687130519
657	0.2685045927
658	0.268217174
659	0.2681597982
660	0.2680103243
661	0.2678266093
662	0.2675797432
663	0.2673476194
664	0.2672677145
665	0.2672478747
666	0.267231296
667	0.2671955796
668	0.2669871891
669	0.2669677231
670	0.2668870359
671	0.2667431089
672	0.2664386976
673	0.2663389707
674	0.2662172981
675	0.2659308838
676	0.2657001969
677	0.2656166949
678	0.2653460472
679	0.2653179336
680	0.2652472847
681	0.2652284621
682	0.2651742421
683	0.2649552812
684	0.2649381459
685	0.2646331514
686	0.2643055494
687	0.2641589379
688	0.2641355843
689	0.2640256322
690	0.2638948369
691	0.2638533007
692	0.2636259621
693	0.2635632636
694	0.2634549126
695	0.2634330724
696	0.2634018871
697	0.2633523174
698	0.2631709656
699	0.2630070504
700	0.2627748481
701	0.2625604041
702	0.262543848
703	0.2623872791
704	0.2623717135
705	0.2621735616
706	0.2619923335
707	0.2618733159
708	0.2618554623
709	0.2615767263
710	0.2615399857
711	0.2615167318
712	0.2612781731
713	0.2611411094
714	0.2611109608
715	0.2610897865
716	0.2608137049
717	0.2605902818
718	0.2605710304
719	0.2603849011
720	0.2601326018
721	0.2598084767
722	0.2596514428
723	0.2593553379
724	0.2590637704
725	0.2590501186
726	0.2588133034
727	0.2587162223
728	0.258691441
729	0.2586776134
730	0.2586238013
731	0.2583670085
732	0.2581938255
733	0.2578251177
734	0.2575850848
735	0.2575689372
736	0.2573639124
737	0.2571789386
738	0.2568289606
739	0.2566110538
740	0.256356253
741	0.2561431913
742	0.2558806269
743	0.2557265829
744	0.2555457939
745	0.2551799062
746	0.2548774214
747	0.2548654075
748	0.2547228789
749	0.2544794483
750	0.254286072
751	0.2541696873
752	0.2539493712
753	0.2536814627
754	0.2534663182
755	0.2532344776
756	0.2530782085
757	0.2529790553
758	0.2528083746
759	0.2525288237
760	0.2523401883
761	0.2522958986
762	0.2520619426
763	0.2520481009
764	0.2519013826
765	0.2518840388
766	0.2517301712
767	0.2515151509
768	0.2512749228
769	0.2509181438
770	0.2507671245
771	0.250583943
772	0.2504302924
773	0.250283597
774	0.25002528
775	0.2500098179
776	0.2496663908
777	0.2496481069
778	0.2495807864
779	0.2494995224
780	0.2493035303
781	0.2490064652
782	0.2487270671
783	0.248554394
784	0.2484192996
785	0.2484004772
786	0.2480979429
787	0.2477745302
788	0.2476226705
789	0.2474161326
790	0.2471424214
791	0.2469241313
792	0.2466114942
793	0.2463096257
794	0.2462566694
795	0.2462388823
796	0.246216072
797	0.2460416699
798	0.2458026165
799	0.2456734821
800	0.2454216772
801	0.2452083431
802	0.2451908299
803	0.2451712098
804	0.2451416398
805	0.2449368501
806	0.2448281516
807	0.244749824
808	0.2444580129
809	0.2442575995
810	0.2440860541
811	0.2440744659
812	0.2439880968
813	0.2436892825
814	0.2434019595
815	0.243240597
816	0.2431631871
817	0.2429155831
818	0.2427744446
819	0.2424859771
820	0.2423148309
821	0.2420844055
822	0.2420678951
823	0.2418458999
824	0.2416993486
825	0.2416791375
826	0.2416610408
827	0.2414012116
828	0.2412300225
829	0.2410104175
830	0.2409988325
831	0.2406723027
832	0.2405508191
833	0.2404080238
834	0.2403696773
835	0.2401266439
836	0.2398939467
837	0.2397330663
838	0.2394656552
839	0.2392577369
840	0.2390814405
841	0.2390611756
842	0.2388596039
843	0.2386187822
844	0.2384027887
845	0.2382341171
846	0.2380055681
847	0.2378266319
848	0.2376069893
849	0.2373802324
850	0.2372016323
851	0.237092704
852	0.2369482723
853	0.2367208647
854	0.2364910361
855	0.2363733177
856	0.2361549484
857	0.2359240575
858	0.2355866578
859	0.2354842321
860	0.2352994514
861	0.2352307078
862	0.235039583
863	0.2349589123
864	0.234794584
865	0.2346022229
866	0.2343960102
867	0.2340923959
868	0.2339039701
869	0.2338879047
870	0.2335766716
871	0.2334235827
872	0.2334100432
873	0.2332586439
874	0.233115195
875	0.2329084031
876	0.2327905297
877	0.2325682432
878	0.232546866
879	0.2322319946
880	0.2320520618
881	0.2317716463
882	0.2317591187
883	0.2317475085
884	0.2314824409
885	0.2314329565
886	0.2311302002
887	0.2311177574
888	0.2308456347
889	0.2307489563
890	0.2305741176
891	0.2304444963
892	0.2302926978
893	0.2300946693
894	0.2298744866
895	0.229596571
896	0.2293983087
897	0.2293714535
898	0.2292959238
899	0.2291738841
900	0.229012904
901	0.2287922254
902	0.2285292567
903	0.2285166419
904	0.2283966098
905	0.2282065737
906	0.2279690942
907	0.2279576492
908	0.2276700182
909	0.2274450562
910	0.2272238187
911	0.2271105315
912	0.2268590098
913	0.2268455746
914	0.2265638615
915	0.226360543
916	0.2261818208
917	0.225992767
918	0.2257270869
919	0.2254801044
920	0.2252919022
921	0.2250920939
922	0.224930246
923	0.2247064498
924	0.2246941861
925	0.224548578
926	0.2244330408
927	0.2242876355
928	0.2241116295
929	0.2239409478
930	0.2239267093
931	0.223719011
932	0.2236545387
933	0.2233921153
934	0.2231322209
935	0.2229008702
936	0.2227055854
937	0.2226945866
938	0.2225654164
939	0.2223010064
940	0.2220687256
941	0.2218731402
942	0.221712639
943	0.2215493889
944	0.2214178902
945	0.2211874719
946	0.2210172382
947	0.2207737966
948	0.2206182962
949	0.2204487567
950	0.2203221351
951	0.2201062064
952	0.220010246
953	0.219833239
954	0.2197519895
955	0.2197000561
956	0.2194508895
957	0.2193605921
958	0.2192261905
959	0.2192162798
960	0.2189397948
961	0.2188952269
962	0.2187669254
963	0.2185400428
964	0.2183815172
965	0.2183702261
966	0.2180601447
967	0.2178876211
968	0.2176975308
969	0.217544597
970	0.2174147799
971	0.2171371437
972	0.2169480227
973	0.216717458
974	0.2164116208
975	0.216319188
976	0.2161523005
977	0.2160401193
978	0.2159400002
979	0.2156749298
980	0.2155071636
981	0.2152982823
982	0.2150581747
983	0.2149561047
984	0.214813018
985	0.2146277444
986	0.2145051254
987	0.2144800316
988	0.214237414
989	0.214086316
990	0.2138216424
991	0.2136244769
992	0.2136127337
993	0.213307087
994	0.2131417983
995	0.2131184685
996	0.213061762
997	0.2127691703
998	0.212589002
999	0.212579685
