iter	Passed	Remaining
240	344	1085
241	345	1081
242	345	1077
243	346	1074
244	350	1080
245	351	1078
246	352	1075
247	353	1071
248	354	1068
249	354	1064
250	355	1061
251	358	1064
252	359	1060
253	359	1056
254	360	1053
255	361	1050
256	362	1046
257	362	1043
258	363	1039
259	364	1036
260	364	1033
261	365	1029
262	366	1026
263	367	1023
264	367	1019
265	368	1017
266	369	1015
267	370	1012
268	373	1014
269	373	1010
270	374	1007
271	375	1004
272	376	1001
273	376	998
274	377	995
275	378	991
276	379	989
277	381	989
278	381	986
279	382	983
280	383	980
281	384	978
282	385	977
283	388	980
284	391	981
285	393	982
286	397	987
287	413	1022
288	415	1023
289	417	1021
290	421	1027
291	422	1024
292	423	1020
293	427	1026
294	429	1025
295	432	1029
296	433	1025
297	451	1064
298	457	1072
299	458	1069
300	460	1069
301	461	1067
302	475	1094
303	480	1099
304	481	1096
305	481	1092
306	482	1089
307	483	1086
308	484	1083
309	485	1080
310	486	1076
311	486	1073
312	487	1070
313	488	1067
314	489	1064
315	490	1061
316	491	1058
317	491	1054
318	493	1052
319	494	1049
320	494	1046
321	496	1044
322	496	1041
323	497	1038
324	498	1035
325	499	1032
326	500	1029
327	500	1026
328	501	1022
329	502	1019
330	502	1016
331	503	1012
332	505	1011
333	506	1009
334	506	1005
335	507	1002
336	508	999
337	508	996
338	509	993
339	510	990
340	510	987
341	511	984
342	512	981
343	513	978
344	513	975
345	514	972
346	515	969
347	515	966
348	516	963
349	517	960
350	518	957
351	518	954
352	519	951
353	520	948
354	520	946
355	521	943
356	522	940
357	522	937
358	523	934
359	524	932
360	524	929
361	525	926
362	526	923
363	527	920
364	527	918
365	528	915
366	529	913
367	530	910
368	531	908
369	531	905
370	532	903
371	533	900
3377	581	9573378	584	957
379	586	956
380	588	956
381	590	955
382	592	953
383	593	952
384	596	952
385	598	952
386	600	951
387	603	952
388	606	952
389	610	955
390	612	953
391	614	953
392	616	952
393	618	950
394	620	949
395	621	948
396	625	950
397	627	949
398	630	949
399	632	948
400	634	947
401	637	947
402	638	946
403	640	945
404	642	943
405	645	944
406	646	942
407	650	943
408	652	943
409	654	942
410	655	939
411	657	938
412	659	937
413	662	938
414	663	935
415	665	934
416	667	933
417	671	935
418	673	933
419	675	932
420	677	931
421	678	929
422	680	928
423	681	926
424	683	924
425	684	922
426	686	921
427	688	920
428	689	917
429	691	916
430	692	913
431	693	911
432	697	912
433	698	911
434	700	909
435	702	908
436	706	909
437	707	907
438	709	906
439	709	903
440	711	901
441	712	899
442	714	898
443	716	896
444	717	894
445	718	892
446	720	890
447	720	888
448	723	888
449	724	886
450	726	884
451	728	883
452	730	882
453	731	879
454	733	878
455	735	877
456	736	875
457	743	879
458	744	877
459	745	875
460	746	872
461	747	870
462	750	869
463	753	869
464	754	867
465	758	868
466	760	867
467	761	865
468	766	867
469	768	866
470	769	864
471	772	863
472	777	866
473	779	865
474	781	863
475	783	862
476	785	861
477	788	861
478	791	861
479	793	859
480	795	858
481	799	859
482	801	858
483	804	857
484	806	856
485	815	862
486	817	860
487	821	861
488	822	859
489	825	859
490	829	859
491	831	858
492	834	858
493	837	857
494	838	855
495	840	854
496	842	852
497	845	852
498	847	850
499	849	849
500	852	848
501	854	847
502	855	845
503	858	844
504	860	843
505	862	842
506	864	841
507	866	839
508	868	838
509	869	835
510	871	834
511	875	834
512	876	831
513	878	830
514	882	831
515	887	832
516	893	835
517	895	833
518	899	833
519	900	830
520	900	828
521	901	825
522	904	825
523	908	824
524	909	823
525	912	822
526	916	822
527	917	820
528	922	821
529	935	829
530	939	829
531	940	827
532	941	824
533	944	824
534	947	823
535	950	823
536	953	822
537	956	821
538	960	821
539	961	818
540	962	816
541	964	815
542	967	814
543	970	813
544	973	812
545	979	814
546	980	812
547	982	810
548	984	808
549	987	807
550	988	805
551	994	806
552	996	805
553	998	803
554	1001	803
555	1007	804
556	1009	802
557	1012	801
558	1014	800
559	1017	799
560	1018	797
561	1021	796
562	1023	794
563	1025	792
564	1027	791
565	1029	789
566	1032	788
567	1033	786
568	1035	784
569	1037	782
570	1039	780
571	1042	780
572	1045	779
573	1047	777
574	1050	776
575	1054	776
576	1056	774
577	1058	772
578	1058	769
579	1061	768
580	1062	766
581	1065	765
582	1067	763
583	1070	762
584	1073	761
585	1076	760
586	1081	760
587	1084	759
588	1086	757
589	1088	756
590	1089	754
591	1092	752
592	1096	752
593	1097	750
594	1099	748
595	1105	749
596	1106	747
597	1110	746
598	1117	748
599	1119	746
600	1126	747
601	1132	748
602	1137	749
603	1142	749
604	1143	746
605	1144	744
606	1165	754
607	1169	754
608	1180	757
609	1183	756
610	1185	755
611	1187	752
612	1188	750
613	1189	747
614	1191	746
615	1192	743
616	1193	740
617	1200	742
618	1204	741
619	1208	740
620	1209	737
621	1236	751
622	1237	748
623	1250	753
624	1251	750
625	1252	748
626	1253	745
627	1254	743
628	1256	740
629	1257	738
630	1258	735
631	1259	733
632	1259	730
633	1260	727
634	1261	725
635	1263	723
636	1265	720
637	1266	718
638	1268	716
639	1270	714
640	1271	711
641	1272	709
642	1272	706
643	1273	704
644	1276	702
645	1277	700
646	1278	697
647	1279	694
648	1279	692
649	1281	689
650	1281	687
651	1283	684
652	1283	682
653	1284	679
654	1285	677
655	1286	674
656	1287	672
657	1288	669
658	1290	667
659	1291	665
660	1292	663
661	1293	660
662	1294	658
663	1295	655
664	1296	653
665	1297	650
666	1299	648
667	1300	646
668	1301	643
669	1302	641
670	1303	639
671	1304	636
672	1305	634
673	1306	632
674	1307	629
675	1308	627
676	1309	624
677	1310	622
678	1311	620
679	1312	617
680	1313	615
681	1314	612
682	1314	610
683	1315	607
684	1317	605
685	1318	603
686	1318	600
687	1319	598
688	1320	596
689	1322	594
690	1322	591
691	1324	589
692	1325	587
693	1326	584
694	1327	582
695	1328	580
696	1329	578
697	1330	575
698	1331	573
699	1332	571
700	1333	568
701	1334	566
702	1336	564
703	1337	562
704	1338	560
705	1339	557
706	1340	555
707	1341	553
708	1342	551
709	1344	549
710	1345	546
711	1346	544
712	1347	542
713	1348	540
714	1349	538
715	1350	535
716	1351	533
717	1353	531
718	1354	529
719	1355	527
720	1356	524
721	1357	522
722	1358	520
723	1359	518
724	1360	516
725	1361	513
726	1362	511
727	1363	509
728	1364	507
729	1365	504
730	1367	503
731	1368	501
732	1370	499
733	1372	497
734	1373	495
735	1373	492
736	1374	490
737	1375	488
738	1376	486
739	1377	483
740	1378	481
741	1379	479
742	1380	477
743	1381	475
744	1382	473
745	1383	470
746	1383	468
747	1384	466
748	1385	464
749	1386	462
750	1387	460
751	1388	457
752	1389	455
753	1391	454
754	1392	451
755	1393	449
756	1394	447
757	1395	445
758	1396	443
759	1397	441
760	1397	439
761	1398	436
762	1399	434
763	1400	432
764	1401	430
765	1403	428
766	1404	426
767	1405	424
768	1405	422
769	1406	420
770	1407	418
771	1408	415
772	1408	413
773	1409	411
774	1410	409
775	1411	407
776	1412	405
777	1414	403
778	1415	401
779	1415	399
780	1416	397
781	1417	395
782	1418	393
783	1418	390
784	1420	389
785	1421	387
786	1422	385
787	1423	382
788	1424	380
789	1424	378
790	1425	376
791	1426	374
792	1427	372
793	1427	370
794	1428	368
795	1428	366
796	1429	364
797	1430	362
798	1430	359
799	1432	358
800	1433	356
801	1434	354
802	1434	352
803	1435	349
804	1436	347
805	1437	345
806	1437	343
807	1438	341
808	1439	339
809	1440	337
810	1441	335
811	1442	333
812	1443	331
813	1443	329
814	1444	327
815	1445	325
816	1445	323
817	1446	321
818	1447	319
819	1448	317
820	1448	315
821	1449	313
822	1450	311
823	1451	309
824	1451	307
825	1452	305
826	1453	304
827	1454	302
828	1454	300
829	1455	298
830	1456	296
831	1457	294
832	1457	292
833	1458	290
834	1459	288
835	1460	286
836	1460	284
837	1461	282
838	1462	280
839	1463	278
840	1463	276
841	1464	274
842	1465	272
843	1466	271
844	1467	269
845	1468	267
846	1468	265
847	1469	263
848	1470	261
849	1471	259
850	1472	257
851	1473	255
852	1473	254
853	1474	252
854	1475	250
855	1476	248
856	1476	246
857	1477	244
858	1478	242
859	1479	240
860	1479	238
861	1480	237
862	1481	235
863	1481	233
864	1482	231
865	1483	229
866	1484	227
867	1484	225
868	1485	223
869	1486	222
870	1487	220
871	1488	218
872	1489	216
873	1490	214
874	1491	213
875	1492	211
876	1493	209
877	1493	207
878	1494	205
879	1495	203
880	1496	202
881	1496	200
882	1497	198
883	1498	196
884	1499	194
885	1499	193
886	1500	191
887	1501	189
888	1502	187
889	1502	185
890	1503	183
891	1504	182
892	1504	180
893	1505	178
894	1506	176
895	1506	174
896	1507	173
897	1508	171
898	1508	169
899	1509	167
900	1510	165
901	1510	164
902	1511	162
903	1512	160
904	1512	158
905	1513	157
906	1514	155
907	1514	153
908	1515	151
909	1516	149
910	1517	148
911	1518	146
912	1519	144
913	1519	142
914	1520	141
915	1521	139
916	1521	137
917	1522	135
918	1523	134
919	1523	132
920	1524	130
921	1525	129
922	1525	127
923	1526	125
924	1527	123
925	1527	122
926	1528	120
927	1529	118
928	1530	116
929	1530	115
930	1531	113
931	1531	111
932	1532	110
933	1533	108
934	1534	106
935	1534	104
936	1535	103
937	1536	101
938	1536	99
939	1537	98
940	1538	96
941	1538	94
942	1539	93
943	1540	91
944	1540	89
945	1541	87
946	1542	86
947	1542	84
948	1543	82
949	1544	81
950	1544	79
951	1545	77
952	1546	76
953	1546	74
954	1547	72
955	1548	71
956	1548	69
957	1549	67
958	1550	66
959	1551	64
960	1551	62
961	1552	61
962	1553	59
963	1553	58
964	1554	56
965	1555	54
966	1555	53
967	1556	51
968	1557	49
969	1557	48
970	1558	46
971	1558	44
972	1559	43
973	1560	41
974	1560	40
975	1562	38
976	1562	36
977	1563	35
978	1564	33
979	1564	31
980	1565	30
981	1566	28
982	1566	27
983	1567	25
984	1568	23
985	1568	22
986	1569	20
987	1569	19
988	1570	17
989	1571	15
990	1571	14
991	1572	12
992	1573	11
993	1573	9
994	1574	7
995	1575	6
996	1576	4
997	1576	3
998	1577	1
999	1577	0
