iter	Logloss
422	0.2843257672
423	0.2842243071
424	0.2839231486
425	0.2835928817
426	0.2833651653
427	0.2831620225
428	0.2830310854
429	0.2828056364
430	0.2827556085
431	0.2824767314
432	0.2822591616
433	0.2820564922
434	0.2817083511
435	0.2815237169
436	0.2813434425
437	0.2810128486
438	0.2809441227
439	0.2807595816
440	0.2805354176
441	0.2803817299
442	0.2803161093
443	0.280207436
444	0.2800209425
445	0.279883289
446	0.2796235497
447	0.2795368446
448	0.2793961236
449	0.2793123978
450	0.2791666459
451	0.279035754
452	0.2788742572
453	0.278666255
454	0.2785203029
455	0.2782922338
456	0.2782266874
457	0.2779628918
458	0.2778456881
459	0.2778369584
460	0.2776884601
461	0.2774100875
462	0.2772369604
463	0.2770533764
464	0.2769293669
465	0.276689159
466	0.2765775257
467	0.2764151662
468	0.2762262592
469	0.2761404743
470	0.275969151
471	0.2757884755
472	0.275591957
473	0.2754852914
474	0.2753487546
475	0.2752016004
476	0.275112341
477	0.2749345539
478	0.2747832627
479	0.2746689163
480	0.2745689554
481	0.2743364702
482	0.2742163594
483	0.2739634352
484	0.2738040942
485	0.2736182849
486	0.2735115641
487	0.2733917401
488	0.2732331681
489	0.2730681123
490	0.2729435277
491	0.2727999647
492	0.2724792982
493	0.2723261059
494	0.2721770015
495	0.2720732097
496	0.2716500177
497	0.2713783409
498	0.2712284847
499	0.2710392405
500	0.2709126892
501	0.2707504741
502	0.2704696612
503	0.2703984473
504	0.2702169149
505	0.2699881979
506	0.269793522
507	0.269732324
508	0.2696173474
509	0.2694050825
510	0.2693134629
511	0.2692244063
512	0.2690522766
513	0.2688705887
514	0.2686679514
515	0.2684678279
516	0.2683454797
517	0.2682755735
518	0.2680149069
519	0.2679051191
520	0.26782681
521	0.2677083648
522	0.2675831309
523	0.2673828987
524	0.267226923
525	0.2669710984
526	0.2669066968
527	0.2667738908
528	0.2666805297
529	0.2665401488
530	0.266387855
531	0.2662361483
532	0.2659941217
533	0.2658502565
534	0.2656669379
535	0.2654818314
536	0.2653699487
537	0.2652188052
538	0.2650243958
539	0.26479248
540	0.2645530839
541	0.2642986024
542	0.2642658914
543	0.2641425306
544	0.2639419786
545	0.2637644642
546	0.2635611166
547	0.2634423703
548	0.2633329687
549	0.2632555388
550	0.2629806142
551	0.262739577
552	0.2625392449
553	0.262352339
554	0.2621939721
555	0.2620045381
556	0.261771059
557	0.2615605628
558	0.2614403484
559	0.2611113627
560	0.2609501956
561	0.2607251621
562	0.2604300799
563	0.2601935465
564	0.2600782736
565	0.2599209141
566	0.2597653588
567	0.2597631386
568	0.2595769677
569	0.2594478517
570	0.2593520917
571	0.2591936453
572	0.258992567
573	0.2588968123
574	0.2587639884
575	0.2586891163
576	0.2585672784
577	0.2583311502
578	0.2582074438
579	0.2580147573
580	0.2578977874
581	0.2576849172
582	0.257481284
583	0.2573237556
584	0.2572148197
585	0.2571039549
586	0.2569939283
587	0.2568609503
588	0.2567040281
589	0.256565
590	0.2564794028
591	0.2562961629
592	0.2562433318
593	0.2560376068
594	0.2559432308
595	0.2558034
596	0.2556833094
597	0.2554641688
598	0.2551824936
599	0.2549834203
600	0.2548151109
601	0.254682874
602	0.2544605666
603	0.254312304
604	0.2541678317
605	0.2539544995
606	0.2537525064
607	0.2535856022
608	0.2534644005
609	0.2532793523
610	0.2531282532
611	0.2529881192
612	0.2527607392
613	0.2524631835
614	0.2523425827
615	0.2522349455
616	0.2521010302
617	0.2520025804
618	0.2518490979
619	0.2516042854
620	0.2512744616
621	0.2511585466
622	0.2510710378
623	0.2508988649
624	0.2507451096
625	0.250602053
626	0.2502513212
627	0.2501327396
628	0.2499743805
629	0.2497761882
630	0.2496573983
631	0.2494317989
632	0.2493076118
633	0.2491836278
634	0.2489657817
635	0.2487977656
636	0.2486074492
637	0.2484110464
638	0.2481771328
639	0.2480421733
640	0.2478697005
641	0.2477430628
642	0.2476988522
643	0.2475893264
644	0.247453391
645	0.2472423898
646	0.2471212763
647	0.2469731133
648	0.246837102
649	0.2465048493
650	0.2464161497
651	0.2463366408
652	0.2460943902
653	0.2459466886
654	0.2457678644
655	0.245545708
656	0.2455173414
657	0.2453598315
658	0.2452708247
659	0.2452211932
660	0.2450553338
661	0.2448343553
662	0.2447382915
663	0.2445878677
664	0.2443901399
665	0.2442811261
666	0.2440269392
667	0.243822928
668	0.2437906835
669	0.2435795826
670	0.2433927938
671	0.2432558402
672	0.2431697822
673	0.2430734105
674	0.2428978655
675	0.2427879487
676	0.2425945892
677	0.2424134757
678	0.2422770912
679	0.2421305664
680	0.2419930678
681	0.2418795185
682	0.2417936461
683	0.2417053325
684	0.2415832705
685	0.2413423796
686	0.241212146
687	0.2409867397
688	0.2408551155
689	0.240766498
690	0.2407355604
691	0.2406686666
692	0.2404726497
693	0.2403041521
694	0.2401975601
695	0.2401009514
696	0.2400233768
697	0.2398546162
698	0.2397406626
699	0.239550261
700	0.2394484
701	0.239234878
702	0.2391086629
703	0.2389469293
704	0.2388393619
705	0.2386791228
706	0.2386350123
707	0.2385225355
708	0.2383354741
709	0.2381730245
710	0.2380859948
711	0.2379561479
712	0.2378354773
713	0.2376478574
714	0.2374509938
715	0.2373140394
716	0.2371589888
717	0.237085436
718	0.2369252611
719	0.2368004165
720	0.23665325
721	0.2365033499
722	0.2363534525
723	0.2362946117
724	0.2361394836
725	0.23594033
726	0.2358218217
727	0.2357250403
728	0.2356230881
729	0.2354085693
730	0.2352532579
731	0.2350282921
732	0.234807883
733	0.2346857702
734	0.234622657
735	0.2343795234
736	0.2342564683
737	0.2341591895
738	0.2340292866
739	0.2338712974
740	0.2335945614
741	0.2335289735
742	0.2333461419
743	0.2330763119
744	0.2328280982
745	0.2326827504
746	0.2325983211
747	0.2323691084
748	0.2321542915
749	0.2320764208
750	0.2318951537
751	0.2318084825
752	0.231712773
753	0.2315231569
754	0.2311927211
755	0.2310393932
756	0.2309368407
757	0.2307479606
758	0.2305974149
759	0.2304072018
760	0.2302085197
761	0.2300700581
762	0.22984995
763	0.2297598871
764	0.2296311246
765	0.2294093939
766	0.229354662
767	0.2292160745
768	0.2290730876
769	0.2289474927
770	0.2287519643
771	0.2285745005
772	0.2283997695
773	0.2282450177
774	0.2280743203
775	0.2279242028
776	0.2277902496
777	0.2276093677
778	0.2273937309
779	0.2272854794
780	0.2270689088
781	0.2268530054
782	0.2266212727
783	0.2265141045
784	0.2263736478
785	0.2262858073
786	0.2258895576
787	0.2256993292
788	0.2256521344
789	0.225489313
790	0.2253958816
791	0.2252602238
792	0.2251295594
793	0.2250084659
794	0.2248782054
795	0.2246609002
796	0.224446773
797	0.2242228681
798	0.22405111
799	0.2239382435
800	0.2237991657
801	0.2236211638
802	0.2233811827
803	0.2230909366
804	0.222939296
805	0.2228033989
806	0.2225998414
807	0.2224145388
808	0.2221800674
809	0.2219128219
810	0.2216234237
811	0.2213889279
812	0.2213362521
813	0.2211487997
814	0.2208761418
815	0.2207618166
816	0.2204246057
817	0.2202278157
818	0.2200497746
819	0.2199456248
820	0.219738014
821	0.2195394844
822	0.2194027175
823	0.2192452815
824	0.2190250398
825	0.2188759364
826	0.2185741046
827	0.2185064414
828	0.2183777727
829	0.2181620382
830	0.2180313266
831	0.2178311749
832	0.2176263836
833	0.21753186
834	0.2174551433
835	0.2172825974
836	0.2171655478
837	0.2170606914
838	0.2168709003
839	0.2166838411
840	0.2165246651
841	0.216326351
842	0.216070079
843	0.2157956398
844	0.215629348
845	0.2154378896
846	0.2153153486
847	0.2152162742
848	0.214876126
849	0.2148004592
850	0.2145450382
851	0.2143703619
852	0.2141380012
853	0.2140101505
854	0.2138837148
855	0.2137468068
856	0.2135713594
857	0.2134385528
858	0.2133110903
859	0.2129632022
860	0.2128087241
861	0.2126838589
862	0.2125613389
863	0.2123996065
864	0.2121944956
865	0.2120062791
866	0.2117670108
867	0.2115697353
868	0.2114100464
869	0.2112817373
870	0.2110139684
871	0.2108829597
872	0.2107627612
873	0.2105229616
874	0.210444868
875	0.2103454497
876	0.2102212457
877	0.210044904
878	0.2099182121
879	0.2097924893
880	0.2096492628
881	0.2094913178
882	0.2093988551
883	0.2092472602
884	0.2091244457
885	0.2089210017
886	0.2087985083
887	0.2086242229
888	0.2084947938
889	0.2082751323
890	0.2080966175
891	0.2078293503
892	0.2076157401
893	0.2074227591
894	0.207314312
895	0.2071387347
896	0.2069819177
897	0.2068248426
898	0.2066969983
899	0.2065103339
900	0.2063908941
901	0.2062684326
902	0.2061382017
903	0.2059946442
904	0.2059077544
905	0.2057419154
906	0.2054344084
907	0.205280482
908	0.2051607363
909	0.2050268705
910	0.2048158559
911	0.2046231157
912	0.2044846619
913	0.2043718082
914	0.204217031
915	0.2040929365
916	0.2039757918
917	0.2038738055
918	0.2037540306
919	0.20349538
920	0.2034261608
921	0.2032745102
922	0.2030964396
923	0.2029423864
924	0.2027553142
925	0.2026166588
926	0.202438582
927	0.2022257597
928	0.2020683724
929	0.2018703669
930	0.2016855236
931	0.2015683114
932	0.2014502199
933	0.2012485156
934	0.2011118963
935	0.2009729299
936	0.2008605618
937	0.2007483569
938	0.2006326223
939	0.2005522503
940	0.2003918734
941	0.2002459226
942	0.2000492037
943	0.1998494548
944	0.1997418113
945	0.1996945508
946	0.1994785402
947	0.1993259036
948	0.1991967445
949	0.1989820827
950	0.1988413572
951	0.198653384
952	0.1985834533
953	0.1984335762
954	0.1983275152
955	0.198105896
956	0.1979121513
957	0.1977610086
958	0.1976554376
959	0.1975479695
960	0.1971855083
961	0.1969480895
962	0.1967418912
963	0.1966232499
964	0.1964684836
965	0.1963112608
966	0.1962458174
967	0.1960959509
968	0.19598305
969	0.1958323309
970	0.1956807536
971	0.195430434
972	0.1952586622
973	0.1951522498
974	0.1949467218
975	0.194773236
976	0.1946730162
977	0.1946211404
978	0.1944066631
979	0.1943496687
980	0.1942088184
981	0.1940906993
982	0.1939749312
983	0.1938251499
984	0.1936721829
985	0.1935532837
986	0.1934250057
987	0.1932623396
988	0.19300025
989	0.1929059379
990	0.1928164725
991	0.1926915336
992	0.1925555699
993	0.1924217448
994	0.1923210052
995	0.1921946555
996	0.1921299526
997	0.1919298894
998	0.1918235375
999	0.1916497864
1979723769
611
572119
324717
