iter	Passed	Remaining
427	1828	2444
428	1833	2439
429	1837	2435
430	1841	2431
431	1845	2427
432	1850	2422
433	1854	2418
434	1858	2414
435	1863	2410
436	1867	2405
437	1871	2400
438	1874	2395
439	1878	2391
440	1883	2387
441	1888	2383
442	1892	2379
443	1897	2375
444	1901	2371
445	1905	2367
446	1910	2363
447	1913	2358
448	1917	2353
449	1921	2348
450	1925	2344
451	1930	2340
452	1934	2335
453	1938	2331
454	1942	2326
455	1946	2322
456	1950	2317
457	1955	2314
458	1959	2310
459	1963	2305
460	1968	2301
461	1972	2297
462	1976	2292
463	1980	2288
464	1985	2284
465	1989	2279
466	1993	2275
467	1997	2271
468	2002	2267
469	2006	2262
470	2011	2258
471	2014	2253
472	2019	2249
473	2023	2245
474	2027	2240
475	2031	2236
476	2036	2232
477	2040	2228
478	2045	2224
479	2048	2219
480	2052	2215
481	2056	2210
482	2061	2206
483	2065	2201
484	2069	2197
485	2074	2193
486	2079	2190
487	2084	2186
488	2088	2182
489	2092	2177
490	2096	2173
491	2101	2170
492	2105	2165
493	2109	2160
494	2113	2156
495	2117	2152
496	2122	2148
497	2126	2143
498	2130	2138
499	2134	2134
500	2138	2129
501	2142	2125
502	2147	2121
503	2151	2117
504	2155	2112
505	2160	2109
506	2165	2105
507	2169	2101
508	2174	2097
509	2178	2093
510	2182	2088
511	2186	2084
512	2191	2080
513	2196	2076
514	2200	2072
515	2204	2067
516	2208	2063
517	2213	2059
518	2216	2054
519	2220	2050
520	2225	2045
521	2229	2041
522	2234	2037
523	2237	2032
524	2242	2028
525	2246	2024
526	2251	2020
527	2255	2015
528	2259	2011
529	2263	2007
530	2267	2002
531	2271	1997
532	2275	1993
533	2279	1988
534	2282	1984
535	2286	1979
536	2290	1975
537	2294	1970
538	2298	1966
539	2303	1961
540	2307	1957
541	2311	1953
542	2315	1948
543	2319	1944
544	2324	1940
545	2328	1936
546	2332	1932
547	2337	1927
548	2341	1923
549	2345	1919
550	2349	1914
551	2354	1910
552	2358	1906
553	2361	1901
554	2366	1897
555	2370	1892
556	2374	1888
557	2378	1883
558	2382	1879
559	2386	1875
560	2391	1871
561	2395	1866
562	2399	1862
563	2403	1858
564	2407	1853
565	2411	1848
566	2415	1844
567	2419	1839
568	2423	1835
569	2427	1830
570	2431	1826
571	2435	1822
572	2439	1818
573	2444	1813
574	2448	1809
575	2452	1805
576	2456	1800
577	2460	1796
578	2464	1792
579	2469	1787
580	2492	1797
581	2497	1793
582	2504	1791
583	2509	1787
584	2513	1783
585	2518	1779
586	2522	1774
587	2526	1770
588	2531	1766
589	2535	1761
590	2539	1757
591	2543	1753
592	2547	1748
593	2552	1744
594	2555	1739
595	2559	1735
596	2564	1731
597	2568	1726
598	2573	1722
599	2577	1718
600	2581	1714
601	2586	1709
602	2590	1705
603	2595	1701
604	2599	1697
605	2604	1693
606	2608	1688
607	2612	1684
608	2616	1679
609	2620	1675
610	2624	1671
611	2629	1666
612	2633	1662
613	2637	1658
614	2641	1653
615	2645	1649
616	2649	1644
617	2654	1640
618	2658	1636
619	2662	1631
620	2666	1627
621	2671	1623
622	2676	1619
623	2680	1615
624	2684	1610
625	2689	1607
626	2693	1602
627	2697	1598
628	2701	1593
629	2706	1589
630	2710	1584
631	2714	1580
632	2719	1576
633	2724	1572
634	2729	1568
635	2733	1564
636	2738	1560
637	2742	1556
638	2747	1552
639	2751	1547
640	2755	1543
641	2760	1539
642	2764	1534
643	2768	1530
644	2772	1526
645	2777	1522
646	2781	1517
647	2787	1513
648	2791	1509
649	2795	1505
650	2801	1501
651	2806	1497
652	2811	1494
653	2816	1489
654	2820	1485
655	2824	1481
656	2828	1476
657	2832	1472
658	2836	1467
659	2841	1463
660	2845	1459
661	2849	1455
662	2853	1450
663	2857	1446
664	2862	1441
665	2866	1437
666	2870	1433
667	2874	1428
668	2878	1424
669	2882	1419
670	2886	1415
671	2890	1410
672	2894	1406
673	2898	1401
674	2902	1397
675	2906	1393
676	2910	1388
677	2914	1384
678	2918	1379
679	2922	1375
680	2927	1371
681	2930	1366
682	2934	1362
683	2939	1357
684	2943	1353
685	2947	1349
686	2952	1344
687	2957	1341
688	2961	1336
689	2965	1332
690	2970	1328
691	2974	1323
692	2978	1319
693	2982	1315
694	2986	1310
695	2991	1306
696	2995	1302
697	2999	1297
698	3004	1293
699	3008	1289
700	3012	1285
701	3017	1280
702	3021	1276
703	3025	1272
704	3030	1268
705	3034	1263
706	3038	1259
707	3042	1254
708	3046	1250
709	3051	1246
710	3055	1242
711	3060	1237
712	3063	1233
713	3067	1228
714	3071	1224
715	3075	1219
716	3079	1215
717	3082	1210
718	3086	1206
719	3091	1202
720	3095	1197
721	3099	1193
722	3103	1189
723	3107	1184
724	3111	1180
725	3115	1175
726	3120	1171
727	3124	1167
728	3128	1163
729	3133	1158
730	3137	1154
731	3142	1150
732	3146	1146
733	3151	1141
734	3155	1137
735	3159	1133
736	3163	1128
737	3167	1124
738	3171	1120
739	3175	1115
740	3180	1111
741	3184	1107
742	3189	1103
743	3193	1098
744	3197	1094
745	3201	1090
746	3205	1085
747	3210	1081
748	3214	1077
749	3219	1073
750	3223	1068
751	3227	1064
752	3231	1060
753	3236	1055
754	3240	1051
755	3245	1047
756	3249	1043
757	3254	1038
758	3258	1034
759	3262	1030
760	3267	1026
761	3271	1021
762	3275	1017
763	3279	1012
764	3283	1008
765	3287	1004
766	3291	999
767	3295	995
768	3299	991
769	3303	986
770	3308	982
771	3312	978
772	3316	973
773	3320	969
774	3324	965
775	3329	960
776	3333	956
777	3337	952
778	3341	947
779	3345	943
780	3350	939
781	3354	935
782	3358	930
783	3363	926
784	3367	922
785	3371	917
786	3375	913
787	3379	909
788	3384	905
789	3388	900
790	3392	896
791	3397	892
792	3401	887
793	3406	883
794	3410	879
795	3415	875
796	3419	870
797	3423	866
798	3427	862
799	3432	858
800	3436	853
801	3440	849
802	3445	845
803	3449	840
804	3453	836
805	3457	832
806	3462	828
807	3466	823
808	3470	819
809	3475	815
810	3480	811
811	3484	806
812	3489	802
813	3493	798
814	3497	794
815	3502	789
816	3507	785
817	3512	781
818	3516	777
819	3520	772
820	3525	768
821	3530	764
822	3534	760
823	3539	755
824	3543	751
825	3547	747
826	3551	742
827	3555	738
828	3559	734
829	3564	730
