iter	Logloss
166	0.3931530123
167	0.3929294786
168	0.3926554876
169	0.3925204212
170	0.3922450903
171	0.3920739462
172	0.3917686611
173	0.3915912896
174	0.3914298568
175	0.3911782499
176	0.3909759159
177	0.3907885421
178	0.3905752921
179	0.3903528268
180	0.3901780095
181	0.3899930802
182	0.3898163722
183	0.3895226873
184	0.3892098115
185	0.3889169874
186	0.3887201434
187	0.3886237321
188	0.3885144148
189	0.3883362172
190	0.3880735796
191	0.3877622992
192	0.3875803005
193	0.3872549974
194	0.3871229576
195	0.3869401093
196	0.3867375122
197	0.3865744333
198	0.3864168215
199	0.3862281654
200	0.3861239756
201	0.3859796287
202	0.3856829592
203	0.3853714633
204	0.3852063125
205	0.3849957769
206	0.3847338059
207	0.3846945792
208	0.3844296181
209	0.3842578473
210	0.3840566992
211	0.3837240875
212	0.3835964497
213	0.3835279306
214	0.3834224932
215	0.3832443978
216	0.3830027331
217	0.3828852384
218	0.3827457824
219	0.3825735615
220	0.3823919676
221	0.3822586567
222	0.3821845689
223	0.3820951404
224	0.3818471359
225	0.3817067171
226	0.3816258836
227	0.3813646232
228	0.3812295375
229	0.3810141807
230	0.3808078995
231	0.3805697329
232	0.3802826307
233	0.3800569199
234	0.3798985234
235	0.3797802799
236	0.3796131028
237	0.3793281646
238	0.3790638735
239	0.3788132138
240	0.3786771117
241	0.3784991645
242	0.3784155146
243	0.3781645291
244	0.3780212281
245	0.377888872
246	0.3777620626
247	0.3775151256
248	0.3774239306
249	0.3772109585
250	0.3770469345
251	0.3767577358
252	0.3765436691
253	0.3764339593
254	0.376332753
255	0.3761302022
256	0.3759778064
257	0.3758866392
258	0.3757972961
259	0.3755447377
260	0.3752944795
261	0.3751093849
262	0.374966462
263	0.3747232773
264	0.3744863599
265	0.3743166181
266	0.3741694031
267	0.3740514699
268	0.3738900081
269	0.3738016277
270	0.3735949233
271	0.3732769768
272	0.3729917196
273	0.372811176
274	0.3726031831
275	0.3724620736
276	0.3723101921
277	0.3721471248
278	0.3720410346
279	0.3719537047
280	0.3718759418
281	0.3717112512
282	0.371431573
283	0.3713277653
284	0.3711218557
285	0.3708935052
286	0.3708062962
287	0.3707112115
288	0.3705268317
289	0.3704293017
290	0.370256928
291	0.3700823039
292	0.3699746638
293	0.3698418718
294	0.3697165864
295	0.3695665738
296	0.3694305475
297	0.3691519165
298	0.3690225361
299	0.3687987759
300	0.3685283073
301	0.368361369
302	0.3680501484
303	0.3679852306
304	0.3677841564
305	0.3675345504
306	0.3673995506
307	0.367307069
308	0.3670803947
309	0.3668719057
310	0.3667834377
311	0.3666547272
312	0.3663830673
313	0.3661321002
314	0.3659135356
315	0.3657208214
316	0.3654909533
317	0.3653444042
318	0.3651263833
319	0.3649563875
320	0.3648742126
321	0.3645922349
322	0.3644050024
323	0.3642778752
324	0.363983977
325	0.3638694322
326	0.363653735
327	0.3635895534
328	0.363438794
329	0.3632314818
330	0.3630436478
331	0.3629453063
332	0.3627890761
333	0.3627189583
334	0.3625454184
335	0.3624558815
336	0.3622359082
337	0.3620915279
338	0.3618806357
339	0.3615551902
340	0.3614155977
341	0.3611964352
342	0.360932708
343	0.3608258074
344	0.3606761113
345	0.3604214742
346	0.3602062623
347	0.3600528564
348	0.3597585592
349	0.3596503975
350	0.3593882852
351	0.3592084999
352	0.3590270349
353	0.3589782904
354	0.3588146475
355	0.3587038659
356	0.3585542057
357	0.3584198537
358	0.3582915158
359	0.3581547551
360	0.3579203043
361	0.3576162553
362	0.3573750751
363	0.3572284211
364	0.3571468739
365	0.3568758394
366	0.3566931735
367	0.3565511656
368	0.3564425616
369	0.3563516187
370	0.3560452468
371	0.3559111525
372	0.3558469899
373	0.355572375
374	0.3554102811
375	0.3552513198
376	0.3550061101
377	0.3548004043
378	0.3547222526
379	0.3545075171
380	0.3543919405
381	0.3542102924
382	0.3539922491
383	0.3537940032
384	0.3535524183
385	0.3533548905
386	0.3532032095
387	0.3529297076
388	0.3527788741
389	0.3525696826
390	0.3524224283
391	0.3522483656
392	0.3520997404
393	0.3517837824
394	0.3515903896
395	0.3513946468
396	0.3511865539
397	0.3511133774
398	0.3509062783
399	0.3506317827
400	0.3504488912
401	0.3502654734
402	0.3499718362
403	0.3498178545
404	0.3495045016
405	0.3494422908
406	0.3492753054
407	0.3491106291
408	0.348953701
409	0.3486946801
410	0.348579315
411	0.3483013814
412	0.3481281506
413	0.3479540446
414	0.3477066373
415	0.3475424547
416	0.3472282735
417	0.3470616366
418	0.3468324054
419	0.3467195153
420	0.3465200008
421	0.3462886455
422	0.3461418764
423	0.3459381003
424	0.3457638969
425	0.3456633832
426	0.3454273918
427	0.3451281062
428	0.3449869843
429	0.3448456281
430	0.3446379117
431	0.3443581028
432	0.3441782517
433	0.3439386266
434	0.343747521
435	0.3435683656
436	0.343433473
437	0.3432746275
438	0.3431189843
439	0.3428136928
440	0.342527085
441	0.3422961727
442	0.3421280714
443	0.342040086
444	0.3417531726
445	0.3416025908
446	0.3414347256
447	0.3411212494
448	0.3410076048
449	0.3408523502
450	0.3406186298
451	0.3404793645
452	0.3403105242
453	0.3402048333
454	0.3399163239
455	0.3395868574
456	0.3393882362
457	0.3392317087
458	0.3391376971
459	0.3388960109
460	0.3387585264
461	0.3385609768
462	0.3384633962
463	0.3382112509
464	0.3380029163
465	0.3378185909
466	0.3375861369
467	0.3372780742
468	0.3371561595
469	0.3369197852
470	0.3367221655
471	0.3365105276
472	0.3363703687
473	0.3362132718
474	0.3359142531
475	0.3357276018
476	0.3355902083
477	0.3354773474
478	0.3352176807
479	0.3350720245
480	0.3348441462
481	0.3346551131
482	0.3344770947
483	0.3341874664
484	0.3340055448
485	0.3338112991
486	0.3335754464
487	0.3332879219
488	0.3331590806
489	0.3330082659
490	0.3328107517
491	0.3325711118
492	0.3323002351
493	0.3320876977
494	0.3319060963
495	0.3317373228
496	0.3316109129
497	0.3314535374
498	0.3312613145
499	0.3311104228
500	0.330956533
501	0.330789763
502	0.3305055627
503	0.3302247857
504	0.3300486862
505	0.3298316724
506	0.3295185514
507	0.3293154183
508	0.3291534989
509	0.3289252395
510	0.3287659592
511	0.3285461876
512	0.3283958
513	0.3282640901
514	0.3280621107
515	0.3278878428
516	0.3277394136
517	0.3275180551
518	0.3274466997
519	0.3272480382
520	0.3270843969
521	0.3268593193
522	0.3267138574
523	0.3264919841
524	0.3264650132
525	0.3263532747
526	0.326074241
527	0.3258730706
528	0.3258453774
529	0.3257262018
530	0.3256237419
531	0.3254756546
532	0.3252819571
533	0.3251334704
534	0.3249537655
535	0.3247477286
536	0.324498265
537	0.3242638701
538	0.323978786
539	0.3237850557
540	0.3237120135
541	0.323519186
542	0.3233471801
543	0.3231687728
544	0.3230252896
545	0.3228579523
546	0.3227111436
547	0.3224900784
548	0.3222245085
549	0.3221295113
550	0.3219690128
551	0.3218455465
552	0.3217956659
553	0.3217850272
554	0.3217464081
555	0.3215875303
556	0.3214337639
557	0.3212446928
558	0.3210821382
559	0.3209577332
560	0.3207820092
561	0.3205487859
562	0.3202750952
563	0.3201754133
564	0.320029875
565	0.3199331776
566	0.3197181755
567	0.3195344426
568	0.3192692828
569	0.3190786565
570	0.3189483249
571	0.3187276719
572	0.3185157008
573	0.3182583452
574	0.3180444836
575	0.3178664769
576	0.3176870874
577	0.3175187742
578	0.3172599509
579	0.3170865636
580	0.3168772328
581	0.3166597029
582	0.3164787703
583	0.3162677264
584	0.3159965861
585	0.3158567554
586	0.3156809338
587	0.3154391934
588	0.3152873743
589	0.3150456312
590	0.3147695927
591	0.3145906627
592	0.3144315281
593	0.3142695836
594	0.3140628901
595	0.3139379724
596	0.313748095
597	0.3135513515
598	0.3133935707
599	0.3132601691
600	0.3129949111
601	0.3129114968
602	0.3127617643
603	0.3125923039
604	0.3124892817
605	0.3122607556
606	0.3122508337
607	0.3120363215
608	0.3118562482
609	0.3116404519
610	0.3114123968
611	0.3112528379
612	0.3110299485
613	0.310893378
614	0.310760881
615	0.3104811347
616	0.3103123694
617	0.3101553391
618	0.3099217604
619	0.3097348776
620	0.309491682
621	0.3092885677
622	0.3092014196
623	0.3091060125
624	0.308951009
625	0.3088243054
626	0.3086223723
627	0.3084949314
628	0.3082776631
629	0.3081726552
630	0.3079950959
631	0.3077895525
632	0.3076049616
633	0.3074422142
634	0.30723179
635	0.3071217986
636	0.3069402971
637	0.3066968572
638	0.3065731085
639	0.3063571363
640	0.3061755666
641	0.3060113945
642	0.3059270343
643	0.3058394805
644	0.3057042273
645	0.3055906621
646	0.3054596752
647	0.3051883465
648	0.3050169961
649	0.3048277923
650	0.3046306225
651	0.3044837765
652	0.3043307616
653	0.3042325182
654	0.3041168765
655	0.3039005472
656	0.3037277483
657	0.3035118369
658	0.303280518
659	0.3031313691
660	0.3029456668
661	0.3027974323
662	0.3025967439
663	0.3023784513
664	0.3022769892
665	0.3020436335
666	0.3018956481
667	0.3017390343
668	0.3014941431
669	0.301241144
670	0.3010958994
671	0.3008990402
672	0.3006808777
673	0.3005025567
674	0.3003611084
675	0.3001723426
676	0.3000040046
677	0.2998314161
678	0.2996615755
679	0.2995113565
680	0.2993226608
681	0.2992156894
682	0.2990736316
683	0.2988870024
684	0.2987755054
685	0.2985882312
686	0.2984487462
687	0.2983093912
688	0.2980734069
689	0.2979397959
690	0.2977644049
691	0.2976048382
692	0.2974418677
693	0.2973144312
694	0.2971929452
695	0.2970580294
696	0.2969065727
697	0.2967844988
698	0.2966067663
699	0.2964514773
700	0.2962947668
701	0.2960977092
702	0.2959713262
703	0.295749751
704	0.2956080504
705	0.2955164336
706	0.295381625
707	0.2951684068
708	0.295005374
709	0.2949041321
710	0.2946674752
711	0.2945437637
712	0.2943761352
713	0.2942663534
714	0.2941630087
715	0.2939288501
716	0.2937390942
717	0.2936146787
718	0.2934785191
719	0.2933016256
720	0.2931892578
721	0.2929988643
722	0.2927938743
723	0.2926807883
724	0.2925903097
725	0.2924941707
726	0.2923948989
727	0.2923494575
728	0.2922438423
729	0.2921481694
730	0.2920238189
731	0.2919176586
732	0.2917611869
733	0.2916123298
734	0.2914957466
735	0.2912630745
736	0.2911005674
737	0.2910810235
738	0.2908912344
739	0.2907774174
740	0.2906204641
741	0.2904435958
742	0.2903274242
743	0.2901841744
744	0.2900026762
745	0.2898120114
746	0.2896644244
747	0.2895342741
748	0.2895196071
749	0.2894263252
750	0.2892715354
751	0.2890763667
752	0.288903404
753	0.288888559
754	0.2886997744
755	0.2885186846
756	0.2883819015
757	0.2882511427
758	0.2881093761
759	0.2879624896
760	0.2878438466
761	0.2876688194
762	0.2875426377
763	0.2873988311
764	0.2872138475
765	0.2870560131
766	0.2868825569
767	0.2866690964
768	0.2865884454
769	0.2864604482
770	0.2863471438
771	0.2862335502
772	0.286124535
773	0.2859750168
774	0.2858878848
775	0.2857607975
776	0.2855309833
777	0.2854014253
778	0.2852346825
779	0.2850070886
780	0.2848025419
781	0.2846149996
782	0.2844420611
783	0.2843733102
784	0.2843462464
785	0.2842241705
786	0.2840686712
787	0.2840335091
788	0.2839119769
789	0.2837918649
790	0.2835955426
791	0.2834394496
792	0.2833273715
793	0.2832597896
794	0.2830701491
795	0.2829617251
796	0.2828455658
797	0.2827128658
798	0.2825260191
799	0.2822985436
800	0.2822783487
801	0.2820955731
802	0.2819321652
803	0.2818231824
804	0.2816228438
805	0.2814979275
806	0.2812957688
807	0.281190202
808	0.281057274
809	0.280953357
810	0.2807643312
811	0.280635451
812	0.280493859
813	0.2803296166
814	0.2802192708
815	0.2800979606
816	0.2799729739
817	0.2798511244
818	0.2797988804
819	0.2797040464
820	0.2796261459
821	0.2795046102
822	0.2793004564
823	0.2792101464
824	0.279057053
825	0.2788811788
826	0.2787613393
827	0.2787390848
828	0.2785947923
829	0.2784352312
830	0.2782461204
831	0.2780665761
832	0.2779633478
833	0.2778758436
834	0.2777352025
835	0.2775940048
836	0.2774869717
837	0.2773271203
838	0.2772341267
839	0.2770719699
840	0.2769608533
841	0.2768192237
842	0.2767438155
843	0.2766492693
844	0.2764974177
845	0.2763752645
846	0.2763241385
847	0.2762491051
848	0.2761214841
849	0.2759910801
850	0.2759169704
851	0.275725837
852	0.2755302738
853	0.2754082876
854	0.2752817991
855	0.2750874825
856	0.2749671444
857	0.2748434419
858	0.2746577803
859	0.2744964623
860	0.2743273852
861	0.2741672596
862	0.2740585969
863	0.2739469001
864	0.2737605821
865	0.2735950821
866	0.2735061127
867	0.2733397601
868	0.2731727463
869	0.273015
870	0.2728733955
871	0.2727269778
872	0.2726194744
873	0.2724744344
874	0.2723533283
875	0.2722056616
876	0.2721050817
877	0.2719500913
878	0.2718192962
879	0.2715919272
880	0.2715056824
881	0.2714771947
882	0.2713759339
883	0.27127776
884	0.2711018879
885	0.2709748737
886	0.2708284267
887	0.2706621341
888	0.270498463
889	0.270374628
890	0.2701834744
891	0.2701051695
892	0.2700083354
893	0.2698530591
894	0.2696637957
895	0.2696222611
896	0.2695951823
897	0.2694949441
898	0.2693735089
899	0.269267837
900	0.2691108863
901	0.2690233842
902	0.2688984805
903	0.2687637724
904	0.2686734533
905	0.268522239
906	0.2684731802
907	0.2683491315
908	0.2682005587
909	0.2680895963
910	0.2679592075
911	0.2677809555
912	0.2676633795
913	0.2675682793
914	0.2674271774
915	0.2672599491
916	0.2670930813
917	0.2669451796
918	0.2667413519
919	0.2667224165
920	0.2665730157
921	0.2664541986
922	0.2663344351
923	0.2662087891
924	0.2661650833
925	0.2660210449
926	0.2658421897
927	0.2656903601
928	0.2655589778
929	0.2653569181
930	0.2652704995
931	0.2651257686
932	0.2650524089
933	0.264904851
934	0.2648364753
935	0.2647172155
936	0.2646300565
937	0.2645110821
938	0.2643977627
939	0.2642573724
940	0.2642077124
941	0.2640595382
942	0.2638911453
943	0.2637948398
944	0.2636643152
945	0.2635564418
946	0.2634123407
947	0.263287889
948	0.2631511527
949	0.2630308919
950	0.2629292587
951	0.262904463
952	0.2628636442
953	0.2627342495
954	0.262602956
955	0.2624849021
956	0.2623783433
957	0.262175939
958	0.261990901
959	0.2619622256
960	0.2618785374
961	0.2617359884
962	0.2616240551
963	0.2615387417
964	0.2613879206
965	0.261360379
966	0.2612446224
967	0.2610834154
968	0.2609350724
969	0.260795643
970	0.2607859251
971	0.2606359216
972	0.2605066138
973	0.2603831091
974	0.2602496461
975	0.2601480822
976	0.2600427701
977	0.2599167355
978	0.259809397
979	0.2596734134
980	0.2595953372
981	0.259531052
982	0.2595228877
983	0.2593872515
984	0.2592608082
985	0.2591199243
986	0.25906599
987	0.2589635703
988	0.2588214457
989	0.2585856535
990	0.2583928465
991	0.2582805534
992	0.2581616172
993	0.2580415066
994	0.2579847188
995	0.2578651528
996	0.2577823258
997	0.2575753002
998	0.2574523858
999	0.2573464731
