iter	Logloss
252	0.3493697709
253	0.3488923504
254	0.3485374651
255	0.3481632805
256	0.3479288222
257	0.3474534194
258	0.3470948037
259	0.3466578205
260	0.3462892736
261	0.3458281505
262	0.3455470857
263	0.3449856989
264	0.3445577481
265	0.3443242472
266	0.3440763431
267	0.3436655185
268	0.343163672
269	0.3428330489
270	0.3425200413
271	0.3420695835
272	0.3415559384
273	0.341133981
274	0.3406142529
275	0.340121806
276	0.3396535496
277	0.3392327101
278	0.3386829128
279	0.338249675
280	0.3378526838
281	0.3374694338
282	0.3370835526
283	0.3367764708
284	0.3364086529
285	0.3359333166
286	0.3354979186
287	0.3352508847
288	0.3350053807
289	0.3347230295
290	0.3344733332
291	0.3342573082
292	0.3338473302
293	0.3334166442
294	0.3329320128
295	0.3323926512
296	0.3322294173
297	0.331861602
298	0.3314078849
299	0.3312446718
300	0.3307846134
301	0.3305069904
302	0.3300355307
303	0.329838629
304	0.3293703216
305	0.3289127696
306	0.3285453432
307	0.3280818061
308	0.3275584615
309	0.3272740601
310	0.3270612296
311	0.3269412725
312	0.3266217699
313	0.3261959148
314	0.3257855614
315	0.3255105285
316	0.325352955
317	0.3250537504
318	0.3244248336
319	0.3240462426
320	0.3236858665
321	0.323245222
322	0.3228693311
323	0.322499981
324	0.32219942
325	0.3219110237
326	0.3216027307
327	0.3214126305
328	0.3212761145
329	0.3209573875
330	0.3206245138
331	0.3201720607
332	0.3198205219
333	0.3196533397
334	0.3192589657
335	0.3190618311
336	0.3187665478
337	0.3185212267
338	0.31815622
339	0.3178152675
340	0.3174396106
341	0.3169626855
342	0.3167529675
343	0.3163408655
344	0.3160757802
345	0.3156888204
346	0.3155654952
347	0.315106606
348	0.3149140972
349	0.3145927559
350	0.3140183182
351	0.3137672003
352	0.3133356804
353	0.3131083353
354	0.3128401298
355	0.3124854884
356	0.3118736089
357	0.3115974779
358	0.3113482899
359	0.3109367246
360	0.3104517195
361	0.3103233929
362	0.3097221246
363	0.3094163846
364	0.3090590363
365	0.3085792301
366	0.3083075613
367	0.3079513375
368	0.3077420935
369	0.3074653273
370	0.3070724216
371	0.3068281871
372	0.3066423997
373	0.3062577572
374	0.3059789042
375	0.3058008891
376	0.3055155397
377	0.3053551898
378	0.3050153195
379	0.3046873759
380	0.3043416372
381	0.304221422
382	0.3037797131
383	0.3034979466
384	0.3034048055
385	0.3028387233
386	0.3026285669
387	0.3024380172
388	0.3022230818
389	0.3016602072
390	0.301319365
391	0.3010369223
392	0.3007869241
393	0.300441895
394	0.3000978278
395	0.2998004695
396	0.299389755
397	0.2990477804
398	0.2987698424
399	0.298590625
400	0.2980816459
401	0.2977102541
402	0.2974856505
403	0.2970716039
404	0.2967601668
405	0.296498861
406	0.2962465498
407	0.2959592636
408	0.2956427036
409	0.2953789701
410	0.2950203686
411	0.2947939696
412	0.2945393138
413	0.2943982134
414	0.2939413896
415	0.2936160194
416	0.2933544761
417	0.2931215572
418	0.2927546365
419	0.2925419109
420	0.2920037867
421	0.2916728927
422	0.2914308591
423	0.2911666062
424	0.2910020901
425	0.2908349118
426	0.2906614481
427	0.2902504939
428	0.2898902529
429	0.2896033076
430	0.2894379694
431	0.2890882039
432	0.2889183874
433	0.2885549946
434	0.2883603509
435	0.2879963004
436	0.2876830637
437	0.287395527
438	0.2871897966
439	0.286920719
440	0.2864005211
441	0.2860881509
442	0.2856023319
443	0.28525192
444	0.2849883855
445	0.2847636164
446	0.2844705277
447	0.284133044
448	0.2839582868
449	0.2836340022
450	0.2832935909
451	0.2829613478
452	0.2826933042
453	0.2824937862
454	0.282218703
455	0.2818757366
456	0.2815665675
457	0.2814377161
458	0.2812123509
459	0.2809384274
460	0.2806702666
461	0.2802760482
462	0.279734323
463	0.2795464277
464	0.2790473592
465	0.2788431515
466	0.2785637523
467	0.2780857347
468	0.2778210986
469	0.2775474318
470	0.2771895854
471	0.2769276234
472	0.2767870358
473	0.276529142
474	0.2761558227
475	0.2758303842
476	0.2756032717
477	0.2752749794
478	0.2749220779
479	0.2746510581
480	0.2742622262
481	0.2740587277
482	0.2738186557
483	0.2734806203
484	0.2731123903
485	0.2727645587
486	0.2723842009
487	0.2720394259
488	0.2717921747
489	0.2715753676
490	0.2715065728
491	0.2710785655
492	0.270806762
493	0.270598033
494	0.2703837242
495	0.2699825655
496	0.2696531546
497	0.2693735035
498	0.2691201565
499	0.2689120682
500	0.2687254361
501	0.2683526057
502	0.2679625285
503	0.2676757265
504	0.2673748833
505	0.2670064134
506	0.2667278498
507	0.2663788935
508	0.2658574278
509	0.2656140707
510	0.2652393456
511	0.2650299925
512	0.2648673735
513	0.264622163
514	0.2640155586
515	0.263799586
516	0.2635904793
517	0.2633272243
518	0.2630367065
519	0.262839852
520	0.2627321247
521	0.2624147827
522	0.2620283126
523	0.261804916
524	0.2614502114
525	0.2610504393
526	0.260794347
527	0.2605652324
528	0.260340189
529	0.2600578637
530	0.2598732393
531	0.2596031235
532	0.2592477625
533	0.2588183065
534	0.2585084196
535	0.2580600421
536	0.2577931462
537	0.257511063
538	0.2573277963
539	0.2571222247
540	0.2568597836
541	0.2566929213
542	0.2564006837
543	0.2561001525
544	0.2558346736
545	0.2556733297
546	0.2553454279
547	0.2551975487
548	0.2550209848
549	0.2546944856
550	0.2544663839
551	0.2541525819
552	0.2539703723
553	0.2535588946
554	0.253288988
555	0.2531092085
556	0.2528053078
557	0.2526555811
558	0.2523503443
559	0.2522298234
560	0.2519303478
561	0.2518575079
562	0.2515627612
563	0.251264179
564	0.2508168905
565	0.2504371901
566	0.2501987309
567	0.2499629185
568	0.2497926495
569	0.2495516892
570	0.2493726861
571	0.2491440233
572	0.2489839333
573	0.2488942621
574	0.2484998245
575	0.2481354133
576	0.2478646089
577	0.2476134787
578	0.2474491132
579	0.2472423538
580	0.2468144789
581	0.2465296925
582	0.2463043576
583	0.2459135828
584	0.2456380485
585	0.2454234366
586	0.2451502078
587	0.2449005078
588	0.244613738
589	0.2444150749
590	0.2441316698
591	0.2440224211
592	0.2438370495
593	0.2436252183
594	0.2434889752
595	0.2432292872
596	0.2427841342
597	0.2426188941
598	0.2424193069
599	0.2420252216
600	0.2417188263
601	0.2414006294
602	0.2411008163
603	0.2408763113
604	0.2405922742
605	0.2403736343
606	0.2402133407
607	0.2398143325
608	0.2394616722
609	0.2393829398
610	0.2391255424
611	0.2388466826
612	0.2386270749
613	0.2385160294
614	0.2382650299
615	0.2380640582
616	0.2378422664
617	0.237347759
618	0.2371121846
619	0.2369023567
620	0.2365508567
621	0.236348085
622	0.2360724477
623	0.2359044689
624	0.2357726789
625	0.2355696237
626	0.2353750339
627	0.2351548105
628	0.2350168118
629	0.2348009992
630	0.2346060672
631	0.2345118956
632	0.2343517387
633	0.2340315919
634	0.2339249072
635	0.2338239241
636	0.2336320101
637	0.2333082193
638	0.2330503086
639	0.2327936523
640	0.2324611305
641	0.2320962781
642	0.2317847995
643	0.2314548915
644	0.2312237328
645	0.2309776297
646	0.2306750755
647	0.2304632135
648	0.2302898984
649	0.2301831688
650	0.2299855759
651	0.2297247725
652	0.2294286172
653	0.229093492
654	0.2289318232
655	0.2287843892
656	0.22852299
657	0.2283055859
658	0.2280552897
659	0.2278553421
660	0.2276878593
661	0.2273727347
662	0.2271108324
663	0.2269226913
664	0.2267251227
665	0.2265289429
666	0.226330094
667	0.2260048405
668	0.2257115898
669	0.2254372362
670	0.2253003678
671	0.2250370362
672	0.2247857817
673	0.2245796861
674	0.2242606084
675	0.2241111453
676	0.223804004
677	0.2236758164
678	0.2234503573
679	0.2231280874
680	0.2227992068
681	0.2226362715
682	0.2224712077
683	0.2221308224
684	0.2219568151
685	0.2217921984
686	0.2215967725
687	0.2214910864
688	0.2213170944
689	0.22117345
690	0.22103712
691	0.2206958764
692	0.2203513444
693	0.2201637563
694	0.2200164082
695	0.2197141128
696	0.2195158715
697	0.2192083339
698	0.2189872619
699	0.2187393695
700	0.2185096154
701	0.2181916175
702	0.2180017398
703	0.2176963621
704	0.2176017918
705	0.2173920774
706	0.2172435906
707	0.2170223016
708	0.2168456209
709	0.2166304307
710	0.2165157316
711	0.2163291962
712	0.2161159087
713	0.2158403676
714	0.2155715643
715	0.2153081756
716	0.2151035122
717	0.2148358107
718	0.2145081853
719	0.2142258357
720	0.2140240294
721	0.2138399443
722	0.2136691838
723	0.2135168227
724	0.2133109011
725	0.2129708207
726	0.2128309671
727	0.2126556386
728	0.2123986112
729	0.2120191326
730	0.2117514814
731	0.2115854239
732	0.2113336918
733	0.2110543536
734	0.2109448245
735	0.2107008557
736	0.2103413417
737	0.2101588329
738	0.2098426854
739	0.2096010408
740	0.2092826231
741	0.2090502868
742	0.2088016554
743	0.2086618848
744	0.2085565839
745	0.2083687045
746	0.208122787
747	0.2079066333
748	0.2076377815
749	0.2074673594
750	0.2071999936
751	0.206943421
752	0.20674747
753	0.2066186528
754	0.2065125556
755	0.2063650344
756	0.205910049
757	0.2058176548
758	0.2054548081
759	0.2052481501
760	0.2051045097
761	0.2049117066
762	0.2046927729
763	0.2045306866
764	0.2042313295
765	0.204089921
766	0.2039784538
767	0.2039326904
768	0.2037679781
769	0.2036432011
770	0.2034101204
771	0.203192706
772	0.2030641412
773	0.2028365555
774	0.2025296031
775	0.2024160771
776	0.2021338995
777	0.2018593753
778	0.2016585964
779	0.2013733783
780	0.2011191444
781	0.2008351689
782	0.2007110591
783	0.2003952088
784	0.2001921876
785	0.1998686248
786	0.1996785106
787	0.1995092059
788	0.1992115995
789	0.1989457389
790	0.1987239748
791	0.1985360376
792	0.19836961
793	0.1980152528
794	0.1976686591
795	0.1973942395
796	0.1972564902
797	0.1970126835
798	0.1968284599
799	0.1965906786
800	0.1964238673
801	0.1961553961
802	0.1958328989
803	0.195460692
804	0.19530642
805	0.1949458006
806	0.1947529331
807	0.1947093713
808	0.1945566744
809	0.1942488388
810	0.1940071608
811	0.1937293612
812	0.193403353
813	0.1931656256
814	0.1930001419
815	0.1927418157
816	0.1927054492
817	0.1925071609
818	0.1924395654
819	0.1920224735
820	0.191738144
821	0.191415292
822	0.1912033426
823	0.191083068
824	0.190879428
825	0.1906892511
826	0.1905672438
827	0.1903083559
828	0.1900299471
829	0.1898381032
830	0.1895339738
831	0.1893451016
832	0.1891288216
833	0.1888057921
834	0.1886181425
835	0.1885595751
836	0.1883346622
837	0.188146657
838	0.1878613468
839	0.1876628528
840	0.1874393928
841	0.1872046383
842	0.1868233496
843	0.1865043918
844	0.186250431
845	0.1861437274
846	0.1859148671
847	0.1856992331
848	0.185561734
849	0.1853546529
850	0.185223498
851	0.1849751379
852	0.1848108225
853	0.1844948051
854	0.1843235567
855	0.1842253154
856	0.1839342531
857	0.1837730262
858	0.1836472383
859	0.1833096186
860	0.1830370973
861	0.1826310666
862	0.1823791827
863	0.1820991861
864	0.1819640699
865	0.1817005575
866	0.1815896632
867	0.1814109583
868	0.1812262901
869	0.1810234674
870	0.180777805
871	0.1806873514
872	0.1804572723
873	0.1803157899
874	0.1800517602
875	0.1797886408
876	0.1796084029
877	0.1793366096
878	0.1790510651
879	0.1786025153
880	0.1782873503
881	0.1780651744
882	0.1778497876
883	0.1775974144
884	0.1773942791
885	0.1771841697
886	0.1770069969
887	0.1768710553
888	0.1765742264
889	0.1764292945
890	0.1762320407
891	0.1759968544
892	0.1756954686
893	0.1755684607
894	0.1752809769
895	0.175014486
896	0.1748806312
897	0.1746048333
898	0.1745699161
899	0.1742331206
900	0.1741090112
901	0.1740037731
902	0.1738433092
903	0.1737268839
904	0.1734512847
905	0.1731796232
906	0.1729732448
907	0.1728011375
908	0.172624773
909	0.1723885056
910	0.1723496424
911	0.1721933175
912	0.1718893388
913	0.1716698842
914	0.1713838202
915	0.1713510464
916	0.1711109609
917	0.1708545849
918	0.1707831941
919	0.1706524961
920	0.1704432943
921	0.170247901
922	0.1701530276
923	0.1698184609
924	0.1697865199
925	0.169550646
926	0.1693419674
927	0.1690731221
928	0.1688999127
929	0.1686273476
930	0.16844434
931	0.168162873
932	0.1680754744
933	0.1680403151
934	0.1678292081
935	0.1677934097
936	0.1675303621
937	0.1674087057
938	0.1671403346
939	0.1669059742
940	0.1666372914
941	0.1664653899
942	0.1662816344
943	0.1661039727
944	0.1658429281
945	0.165530447
946	0.1653479475
947	0.1651706735
948	0.1650914399
949	0.1648682404
950	0.1647238907
951	0.1644706608
952	0.1643505568
953	0.1641215783
954	0.1638474603
955	0.1637026279
956	0.1636142827
957	0.1633724792
958	0.1632144076
959	0.1629316724
960	0.162717537
961	0.1625280967
962	0.1623718979
963	0.1622432809
964	0.1620845004
965	0.1619857168
966	0.161790758
967	0.1615860076
968	0.1614563485
969	0.1611729266
970	0.1609667242
971	0.1607140675
972	0.160571673
973	0.160466722
974	0.1602328702
975	0.1601190681
976	0.1599115856
977	0.1597283998
978	0.1595342723
979	0.1592913954
980	0.1590138142
981	0.1589058501
982	0.1586117433
983	0.1583953931
984	0.1582787916
985	0.1580027484
986	0.1577277526
987	0.1575765689
988	0.1574185979
989	0.157136302
990	0.1570388168
991	0.1568638318
992	0.1565592377
993	0.1562717091
994	0.1561378679
995	0.1558553773
996	0.15567428
997	0.1554901516
998	0.1553119187
999	0.1550903991
